"","P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"1569","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",100,3000,NA,NA,3,"lower_bound_accuracy",NA,"10%",NA,0.111744868259874,0.118439109807281,960,2665,409134,40897
"1570","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",100,3000,NA,NA,3,"lower_bound_accuracy",NA,"5%",NA,0.11271205081242,0.119870043395391,977,2665,409134,34557
"1571","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",100,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",30,0.111744868259874,0.118439109807281,960,2665,409134,40897
"1572","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",100,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",50,0.111744868259874,0.118439109807281,960,2665,409134,40897
"1573","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",100,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",30,0.11271205081242,0.119870043395391,977,2665,409134,34557
"1574","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",100,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",50,0.11271205081242,0.119870043395391,977,2665,409134,34557
"1575","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",100,3000,NA,NA,3,"none",NA,NA,NA,0.112523624645204,0.119993389712244,1000,2665,409134,26228
"1576","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"accuracy","25%",NA,NA,0.11179092581558,0.118552781775606,999,2665,409134,29326
"1577","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"accuracy","50%",NA,NA,0.112035070929712,0.118543542164539,996,2665,409134,30371
"1578","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"accuracy+sample","25%",NA,30,0.11179092581558,0.118552781775606,999,2665,409134,29326
"1579","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"accuracy+sample","25%",NA,50,0.11179092581558,0.118552781775606,999,2665,409134,29326
"1580","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"accuracy+sample","50%",NA,30,0.112035070929712,0.118543542164539,996,2665,409134,30371
"1581","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"accuracy+sample","50%",NA,50,0.112035070929712,0.118543542164539,996,2665,409134,30371
"1582","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"lower_bound_accuracy",NA,"10%",NA,0.11101878717195,0.11730530601289,960,2665,409134,43336
"1583","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"lower_bound_accuracy",NA,"5%",NA,0.112007202002384,0.118377333745564,977,2665,409134,37106
"1584","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.11101878717195,0.11730530601289,960,2665,409134,43336
"1585","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.11101878717195,0.11730530601289,960,2665,409134,43336
"1586","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.112007202002384,0.118377333745564,977,2665,409134,37106
"1587","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.112007202002384,0.118377333745564,977,2665,409134,37106
"1588","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,2.5,"none",NA,NA,NA,0.111794994990703,0.118493501062392,1000,2665,409134,28967
"1589","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy","25%",NA,NA,0.115784469732736,0.123934517590355,999,2665,409134,27396
"1590","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy","50%",NA,NA,0.116008962492512,0.12392708997767,996,2665,409134,28471
"1591","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy+sample","25%",NA,30,0.115784469732736,0.123934517590355,999,2665,409134,27396
"1592","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy+sample","25%",NA,50,0.115784469732736,0.123934517590355,999,2665,409134,27396
"1593","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy+sample","50%",NA,30,0.116008962492512,0.12392708997767,996,2665,409134,28471
"1594","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,3,"accuracy+sample","50%",NA,50,0.116008962492512,0.12392708997767,996,2665,409134,28471
"1595","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy",NA,"10%",NA,0.114941629334403,0.122302226464025,960,2665,409134,41638
"1596","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy",NA,"5%",NA,0.115889132006948,0.123787654555126,977,2665,409134,35318
"1597","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",30,0.114941629334403,0.122302226464025,960,2665,409134,41638
"1598","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",50,0.114941629334403,0.122302226464025,960,2665,409134,41638
"1599","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",30,0.115889132006948,0.123787654555126,977,2665,409134,35318
"1600","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",50,0.115889132006948,0.123787654555126,977,2665,409134,35318
"1601","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,2500,NA,NA,3,"none",NA,NA,NA,0.115800324948065,0.123873487471763,1000,2665,409134,27034
"1602","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy","25%",NA,NA,0.108580418997647,0.114946308784024,999,2665,409134,28575
"1603","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy","50%",NA,NA,0.108820724669583,0.11493082385834,996,2665,409134,29630
"1604","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy+sample","25%",NA,30,0.108580418997647,0.114946308784024,999,2665,409134,28575
"1605","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy+sample","25%",NA,50,0.108580418997647,0.114946308784024,999,2665,409134,28575
"1606","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy+sample","50%",NA,30,0.108820724669583,0.11493082385834,996,2665,409134,29630
"1607","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"accuracy+sample","50%",NA,50,0.108820724669583,0.11493082385834,996,2665,409134,29630
"1608","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"lower_bound_accuracy",NA,"10%",NA,0.10790753671144,0.113566753207359,960,2665,409134,42656
"1609","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"lower_bound_accuracy",NA,"5%",NA,0.108825131864671,0.114716377412596,977,2665,409134,36396
"1610","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.10790753671144,0.113566753207359,960,2665,409134,42656
"1611","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.10790753671144,0.113566753207359,960,2665,409134,42656
"1612","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.108825131864671,0.114716377412596,977,2665,409134,36396
"1613","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.108825131864671,0.114716377412596,977,2665,409134,36396
"1614","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,2.5,"none",NA,NA,NA,0.108576020937909,0.114888847875757,1000,2665,409134,28215
"1615","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,3,"accuracy","25%",NA,NA,0.112549968235225,0.120135852175176,999,2665,409134,26745
"1616","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,3,"accuracy","50%",NA,NA,0.112822283961338,0.120075096664469,996,2665,409134,27827
"1617","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,3,"accuracy+sample","25%",NA,30,0.112549968235225,0.120135852175176,999,2665,409134,26745
"1618","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,3,"accuracy+sample","25%",NA,50,0.112549968235225,0.120135852175176,999,2665,409134,26745
"1619","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,3,"accuracy+sample","50%",NA,30,0.112822283961338,0.120075096664469,996,2665,409134,27827
"1620","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,3,"accuracy+sample","50%",NA,50,0.112822283961338,0.120075096664469,996,2665,409134,27827
"1621","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,3,"lower_bound_accuracy",NA,"10%",NA,0.111740439437132,0.118498945485601,960,2665,409134,41045
"1622","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,3,"lower_bound_accuracy",NA,"5%",NA,0.11273825532694,0.119946758297698,977,2665,409134,34707
"1623","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",30,0.111740439437132,0.118498945485601,960,2665,409134,41045
"1624","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",50,0.111740439437132,0.118498945485601,960,2665,409134,41045
"1625","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",30,0.11273825532694,0.119946758297698,977,2665,409134,34707
"1626","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",50,0.11273825532694,0.119946758297698,977,2665,409134,34707
"1627","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",160,3000,NA,NA,3,"none",NA,NA,NA,0.112541412822229,0.120076013853306,1000,2665,409134,26381
"1628","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"accuracy","25%",NA,NA,0.111796125352552,0.118572705886827,999,2665,409134,29452
"1629","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"accuracy","50%",NA,NA,0.112051535215602,0.118544394130034,996,2665,409134,30496
"1630","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"accuracy+sample","25%",NA,30,0.111796125352552,0.118572705886827,999,2665,409134,29452
"1631","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"accuracy+sample","25%",NA,50,0.111796125352552,0.118572705886827,999,2665,409134,29452
"1632","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"accuracy+sample","50%",NA,30,0.112051535215602,0.118544394130034,996,2665,409134,30496
"1633","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"accuracy+sample","50%",NA,50,0.112051535215602,0.118544394130034,996,2665,409134,30496
"1634","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy",NA,"10%",NA,0.111043614720078,0.117309883881038,960,2665,409134,43459
"1635","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy",NA,"5%",NA,0.112018721369976,0.118379926623707,977,2665,409134,37231
"1636","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.111043614720078,0.117309883881038,960,2665,409134,43459
"1637","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.111043614720078,0.117309883881038,960,2665,409134,43459
"1638","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.112018721369976,0.118379926623707,977,2665,409134,37231
"1639","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.112018721369976,0.118379926623707,977,2665,409134,37231
"1640","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,2.5,"none",NA,NA,NA,0.111799918279528,0.118513406024287,1000,2665,409134,29093
"1641","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy","25%",NA,NA,0.115775729235501,0.123943656877687,999,2665,409134,27525
"1642","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy","50%",NA,NA,0.116011471272568,0.123916940905418,996,2665,409134,28599
"1643","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy+sample","25%",NA,30,0.115775729235501,0.123943656877687,999,2665,409134,27525
"1644","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy+sample","25%",NA,50,0.115775729235501,0.123943656877687,999,2665,409134,27525
"1645","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy+sample","50%",NA,30,0.116011471272568,0.123916940905418,996,2665,409134,28599
"1646","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,3,"accuracy+sample","50%",NA,50,0.116011471272568,0.123916940905418,996,2665,409134,28599
"1647","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy",NA,"10%",NA,0.114965753633422,0.122266584972533,960,2665,409134,41763
"1648","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy",NA,"5%",NA,0.11589992471002,0.123747396884665,977,2665,409134,35445
"1649","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",30,0.114965753633422,0.122266584972533,960,2665,409134,41763
"1650","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",50,0.114965753633422,0.122266584972533,960,2665,409134,41763
"1651","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",30,0.11589992471002,0.123747396884665,977,2665,409134,35445
"1652","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",50,0.11589992471002,0.123747396884665,977,2665,409134,35445
"1653","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,2500,NA,NA,3,"none",NA,NA,NA,0.115791292448588,0.123882585080905,1000,2665,409134,27163
"1654","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy","25%",NA,NA,0.108583852374721,0.114950994924609,999,2665,409134,28703
"1655","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy","50%",NA,NA,0.108835279426512,0.114917261156899,996,2665,409134,29757
"1656","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy+sample","25%",NA,30,0.108583852374721,0.114950994924609,999,2665,409134,28703
"1657","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy+sample","25%",NA,50,0.108583852374721,0.114950994924609,999,2665,409134,28703
"1658","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy+sample","50%",NA,30,0.108835279426512,0.114917261156899,996,2665,409134,29757
"1659","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"accuracy+sample","50%",NA,50,0.108835279426512,0.114917261156899,996,2665,409134,29757
"1660","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy",NA,"10%",NA,0.107930951498001,0.11355735480977,960,2665,409134,42781
"1661","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","5%",2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.122360420233658,0.137945343537463,977,2679,409134,71243
"1662","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","5%",2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.122360420233658,0.137945343537463,977,2679,409134,71243
"1663","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","5%",2.5,"none",NA,NA,NA,0.121749604975716,0.138156883001634,1000,2679,409134,63618
"1664","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","5%",3,"accuracy","25%",NA,NA,0.1255397942986,0.144072046472735,999,2679,409134,61423
"1665","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","5%",3,"accuracy","50%",NA,NA,0.125945576481155,0.143959041257614,996,2679,409134,62414
"1666","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","5%",3,"accuracy+sample","25%",NA,30,0.1255397942986,0.144072046472735,999,2679,409134,61423
"1667","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","5%",3,"accuracy+sample","25%",NA,50,0.1255397942986,0.144072046472735,999,2679,409134,61423
"1668","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","5%",3,"accuracy+sample","50%",NA,30,0.125945576481155,0.143959041257614,996,2679,409134,62414
"1669","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","5%",3,"accuracy+sample","50%",NA,50,0.125945576481155,0.143959041257614,996,2679,409134,62414
"1670","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","5%",3,"lower_bound_accuracy",NA,"10%",NA,0.124521992046441,0.141899662266043,960,2679,409134,74844
"1671","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","5%",3,"lower_bound_accuracy",NA,"5%",NA,0.125940227156129,0.143243118167768,977,2679,409134,68886
"1672","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","5%",3,"lower_bound_accuracy+sample",NA,"10%",30,0.124521992046441,0.141899662266043,960,2679,409134,74844
"1673","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","5%",3,"lower_bound_accuracy+sample",NA,"10%",50,0.124521992046441,0.141899662266043,960,2679,409134,74844
"1674","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","5%",3,"lower_bound_accuracy+sample",NA,"5%",30,0.125940227156129,0.143243118167768,977,2679,409134,68886
"1675","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","5%",3,"lower_bound_accuracy+sample",NA,"5%",50,0.125940227156129,0.143243118167768,977,2679,409134,68886
"1676","accuracy","75%",NA,NA,NA,"bounds_percent+z",NA,NA,"5%","5%",3,"none",NA,NA,NA,0.125539180245285,0.143999921596494,1000,2679,409134,61086
"1677","accuracy","75%",NA,NA,NA,"bounds_rt",100,2500,NA,NA,NA,"accuracy","25%",NA,NA,0.126177193428789,0.141490471769609,999,2681,409134,23246
"1678","accuracy","75%",NA,NA,NA,"bounds_rt",100,2500,NA,NA,NA,"accuracy","50%",NA,NA,0.126700507837136,0.141290354694342,996,2681,409134,24388
"1679","accuracy","75%",NA,NA,NA,"bounds_rt",100,2500,NA,NA,NA,"accuracy+sample","25%",NA,30,0.126177193428789,0.141490471769609,999,2681,409134,23246
"1680","accuracy","75%",NA,NA,NA,"bounds_rt",100,2500,NA,NA,NA,"accuracy+sample","25%",NA,50,0.126177193428789,0.141490471769609,999,2681,409134,23246
"1681","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy",NA,"5%",NA,0.108835099262674,0.11470402370207,977,2665,409134,36523
"1682","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.107930951498001,0.11355735480977,960,2665,409134,42781
"1683","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.107930951498001,0.11355735480977,960,2665,409134,42781
"1684","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.108835099262674,0.11470402370207,977,2665,409134,36523
"1685","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.108835099262674,0.11470402370207,977,2665,409134,36523
"1686","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,2.5,"none",NA,NA,NA,0.108579164274839,0.114893543135573,1000,2665,409134,28343
"1687","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy","25%",NA,NA,0.112537534026735,0.120153915070708,999,2665,409134,26874
"1688","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy","50%",NA,NA,0.112820951233953,0.120071752162808,996,2665,409134,27955
"1689","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy+sample","25%",NA,30,0.112537534026735,0.120153915070708,999,2665,409134,26874
"1690","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy+sample","25%",NA,50,0.112537534026735,0.120153915070708,999,2665,409134,26874
"1691","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy+sample","50%",NA,30,0.112820951233953,0.120071752162808,996,2665,409134,27955
"1692","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,3,"accuracy+sample","50%",NA,50,0.112820951233953,0.120071752162808,996,2665,409134,27955
"1693","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy",NA,"10%",NA,0.111761091268673,0.11846725356858,960,2665,409134,41170
"1694","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy",NA,"5%",NA,0.112745486795147,0.119911180216108,977,2665,409134,34834
"1695","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",30,0.111761091268673,0.11846725356858,960,2665,409134,41170
"1696","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"10%",50,0.111761091268673,0.11846725356858,960,2665,409134,41170
"1697","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",30,0.112745486795147,0.119911180216108,977,2665,409134,34834
"1698","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,3,"lower_bound_accuracy+sample",NA,"5%",50,0.112745486795147,0.119911180216108,977,2665,409134,34834
"1699","accuracy+numtrials","75%",NA,100,NA,"bounds_rt+z",200,3000,NA,NA,3,"none",NA,NA,NA,0.11252867354005,0.120094089780978,1000,2665,409134,26510
"1700","accuracy+numtrials","75%",NA,100,NA,"none",NA,NA,NA,NA,NA,"accuracy","25%",NA,NA,0.131587489581186,0.771562753135481,999,2665,409134,20372
"1701","accuracy+numtrials","75%",NA,100,NA,"none",NA,NA,NA,NA,NA,"accuracy","50%",NA,NA,0.13181069391086,0.772634365816492,996,2665,409134,21545
"1702","accuracy+numtrials","75%",NA,100,NA,"none",NA,NA,NA,NA,NA,"accuracy+sample","25%",NA,30,0.131587489581186,0.771562753135481,999,2665,409134,20372
"1703","accuracy+numtrials","75%",NA,100,NA,"none",NA,NA,NA,NA,NA,"accuracy+sample","25%",NA,50,0.131587489581186,0.771562753135481,999,2665,409134,20372
"1704","accuracy+numtrials","75%",NA,100,NA,"none",NA,NA,NA,NA,NA,"accuracy+sample","50%",NA,30,0.13181069391086,0.772634365816492,996,2665,409134,21545
"1705","accuracy+numtrials","75%",NA,100,NA,"none",NA,NA,NA,NA,NA,"accuracy+sample","50%",NA,50,0.13181069391086,0.772634365816492,996,2665,409134,21545
"1706","accuracy+numtrials","75%",NA,100,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy",NA,"10%",NA,0.132776832441521,0.783939496351441,960,2665,409134,35294
"1707","accuracy+numtrials","75%",NA,100,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy",NA,"5%",NA,0.132056101853178,0.779864766388291,977,2665,409134,28734
"1708","accuracy+numtrials","75%",NA,100,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%",30,0.132776832441521,0.783939496351441,960,2665,409134,35294
"1709","accuracy+numtrials","75%",NA,100,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"10%",50,0.132776832441521,0.783939496351441,960,2665,409134,35294
"1710","accuracy+numtrials","75%",NA,100,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%",30,0.132056101853178,0.779864766388291,977,2665,409134,28734
"1711","accuracy+numtrials","75%",NA,100,NA,"none",NA,NA,NA,NA,NA,"lower_bound_accuracy+sample",NA,"5%",50,0.132056101853178,0.779864766388291,977,2665,409134,28734
"1712","accuracy+numtrials","75%",NA,100,NA,"none",NA,NA,NA,NA,NA,"none",NA,NA,NA,0.131403329502428,0.771198477678477,1000,2665,409134,19997
"1713","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy","25%",NA,NA,0.134125385908402,0.171422607634306,999,2668,409134,102354
"1714","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy","50%",NA,NA,0.134699331402416,0.171320500410399,996,2668,409134,103258
"1715","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","25%",NA,30,0.134125385908402,0.171422607634306,999,2668,409134,102354
